surface_source,source_file,location_kind,object_id,line,row_index,column,number_text,numeric_value,context,source_layer,mapping_status,candidate_sources
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,159,,,2017,2017.0,"Household balance-sheet fragility is measured from financial accounts as the negative of household financial assets net of liabilities, divided by GDP. Non-financial assets, including housing, are excluded from the numerator, and the measure is transformed so that higher values mean weaker household net financial worth",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,159,,,2025,2025.0,"Household balance-sheet fragility is measured from financial accounts as the negative of household financial assets net of liabilities, divided by GDP. Non-financial assets, including housing, are excluded from the numerator, and the measure is transformed so that higher values mean weaker household net financial worth",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,161,,,2020,2020.0,"Real PPP income level is defined as the logarithm of real GDP per capita, expressed in 2020 purchasing power standard terms. Its role is to capture heterogeneity in development levels, including differences in income levels, market structures, relative-price environments, and broader macroeconomic conditions. Ilzetzki,",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,161,,,2013,2013.0,"Real PPP income level is defined as the logarithm of real GDP per capita, expressed in 2020 purchasing power standard terms. Its role is to capture heterogeneity in development levels, including differences in income levels, market structures, relative-price environments, and broader macroeconomic conditions. Ilzetzki,",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,161,,,2019,2019.0,"Real PPP income level is defined as the logarithm of real GDP per capita, expressed in 2020 purchasing power standard terms. Its role is to capture heterogeneity in development levels, including differences in income levels, market structures, relative-price environments, and broader macroeconomic conditions. Ilzetzki,",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,163,,,2023,2023.0,"The analysis is confined to these four variables because multidimensional state dependence raises problems of conceptual clarity and empirical discipline. Cloyne, Jorda and Taylor (2023) show that reliance on a single state-dependence dimension may obscure complexity arising from interactions among multiple state varia",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,163,,,2013,2013.0,"The analysis is confined to these four variables because multidimensional state dependence raises problems of conceptual clarity and empirical discipline. Cloyne, Jorda and Taylor (2023) show that reliance on a single state-dependence dimension may obscure complexity arising from interactions among multiple state varia",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,165,,,2012,2012.0,"Unemployment and the output gap belong to the cyclical state-dependence literature rather than to the slower moving structural conditioning variables used here. Auerbach and Gorodnichenko (2012, 2013) and Ramey and Zubairy (2018) study fiscal multiplier differences between slack and expansion states, which informs a di",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,165,,,2013,2013.0,"Unemployment and the output gap belong to the cyclical state-dependence literature rather than to the slower moving structural conditioning variables used here. Auerbach and Gorodnichenko (2012, 2013) and Ramey and Zubairy (2018) study fiscal multiplier differences between slack and expansion states, which informs a di",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,165,,,2018,2018.0,"Unemployment and the output gap belong to the cyclical state-dependence literature rather than to the slower moving structural conditioning variables used here. Auerbach and Gorodnichenko (2012, 2013) and Ramey and Zubairy (2018) study fiscal multiplier differences between slack and expansion states, which informs a di",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,165,,,2023,2023.0,"Unemployment and the output gap belong to the cyclical state-dependence literature rather than to the slower moving structural conditioning variables used here. Auerbach and Gorodnichenko (2012, 2013) and Ramey and Zubairy (2018) study fiscal multiplier differences between slack and expansion states, which informs a di",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,167,,,2.2,2.2,"Section 2.2 therefore establishes the candidate universe of state variables. The analysis then evaluates non-empty combinations of the four variables under criteria fixed before the response analysis. The four variable set remains fixed, preserving the distinction between structural state definition, subset selection, ",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,167,,,2023,2023.0,"Section 2.2 therefore establishes the candidate universe of state variables. The analysis then evaluates non-empty combinations of the four variables under criteria fixed before the response analysis. The four variable set remains fixed, preserving the distinction between structural state definition, subset selection, ",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,heading_or_section_number,,169,,,2.3,2.3,## 2.3 Candidate specification selection and diagnostics,structural_identifier,no_empirical_source_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,171,,,2.2,2.2,"Section 2.2 limited the conditioning universe to four state variables: investment import content, public debt, household balance-sheet fragility, and real PPP income level. These four variables imply fifteen non-empty candidate subsets. The subsets are evaluated before the response analysis reported in Section 3. The d",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,171,,,3,3.0,"Section 2.2 limited the conditioning universe to four state variables: investment import content, public debt, household balance-sheet fragility, and real PPP income level. These four variables imply fifteen non-empty candidate subsets. The subsets are evaluated before the response analysis reported in Section 3. The d",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,171,,,8,8.0,"Section 2.2 limited the conditioning universe to four state variables: investment import content, public debt, household balance-sheet fragility, and real PPP income level. These four variables imply fifteen non-empty candidate subsets. The subsets are evaluated before the response analysis reported in Section 3. The d",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,171,,,0.10,0.1,"Section 2.2 limited the conditioning universe to four state variables: investment import content, public debt, household balance-sheet fragility, and real PPP income level. These four variables imply fifteen non-empty candidate subsets. The subsets are evaluated before the response analysis reported in Section 3. The d",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,173,,,2023,2023.0,"The design reflects a tension in state dependent local projections. Omitting relevant state dimensions can confound the interpretation of interaction terms, while adding interactions can weaken support, produce unstable estimates, or place excessive weight on a small number of country observations (Cloyne, Jorda and Ta",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,175,,,1977,1977.0,"The numerical diagnostics document the realised rank of the local projection regressor matrix at the diagnostic horizon, the condition number, and the maximum absolute correlation among included state variables. Rank deficiency would remove unique identification for the regression coefficients of interest at the diagno",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,177,,,2009,2009.0,Support diagnostics describe where Poland's evaluated state values sit within the EU27 panel. The reported values are Poland's maximum absolute standardised state value and the support p value for the candidate subset. The guiding principle is that conditional inference becomes fragile when the target lies in a weakly ,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,177,,,2018,2018.0,Support diagnostics describe where Poland's evaluated state values sit within the EU27 panel. The reported values are Poland's maximum absolute standardised state value and the support p value for the candidate subset. The guiding principle is that conditional inference becomes fragile when the target lies in a weakly ,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,179,,,3,3.0,Eight candidate subsets meet all reported diagnostic criteria. The main scenario carries the 3 one-state Polish evaluations because each maps to a single economic channel. The multi-state diagnostic passes (Import content + balance-sheet fragility; Import content + public debt + balance-sheet fragility; Import content ,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,179,,,2,2.0,Eight candidate subsets meet all reported diagnostic criteria. The main scenario carries the 3 one-state Polish evaluations because each maps to a single economic channel. The multi-state diagnostic passes (Import content + balance-sheet fragility; Import content + public debt + balance-sheet fragility; Import content ,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_caption,,183,,,2,2.0,Table 2b. One-state Polish evaluations carried into the main scenario.,table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,187,,,0.002,0.002,| Investment import content | Investment import content | 0.002 | -0.161 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,187,,,-0.161,-0.161,| Investment import content | Investment import content | 0.002 | -0.161 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,188,,,0.003,0.003,| Household balance-sheet fragility | Household balance-sheet fragility | 0.003 | 0.576 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,188,,,0.576,0.576,| Household balance-sheet fragility | Household balance-sheet fragility | 0.003 | 0.576 |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,189,,,0.080,0.08,| Public debt | Public debt | 0.080 | -0.081 |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,189,,,-0.081,-0.081,| Public debt | Public debt | 0.080 | -0.081 |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,193,,,3,3.0,"Appendix A reports the state variable definitions and the full fifteen subset disclosure. Real PPP income level belongs to the conditioning universe, but the single-variable real PPP income candidate does not pass the output-interaction criterion. Multi-state combinations that pass the diagnostic screen remain disclose",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,heading_or_section_number,,195,,,3,3.0,# 3 Results,structural_identifier,no_empirical_source_required,
manuscript_qmd,manuscript_imrad.qmd,heading_or_section_number,,197,,,3.1,3.1,## 3.1 EU27 panel benchmark and Polish evaluations within the EU27 panel,structural_identifier,no_empirical_source_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,199,,,4,4.0,"The results section first reports cumulative output responses to public investment, because the debt exercise in Section 4 uses the estimated output paths as inputs.",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,201,,,4,4.0,"For each horizon $h$, $K_Y(h)$ denotes the cumulative real GDP response through horizon $h$ to the identified public investment shock. The corresponding $K_G(h)$ denotes the cumulative movement in public investment spending generated by the same shock. This distinction matters because Section 4 states the scenario as a",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,201,,,2013,2013.0,"For each horizon $h$, $K_Y(h)$ denotes the cumulative real GDP response through horizon $h$ to the identified public investment shock. The corresponding $K_G(h)$ denotes the cumulative movement in public investment spending generated by the same shock. This distinction matters because Section 4 states the scenario as a",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,201,,,2018,2018.0,"For each horizon $h$, $K_Y(h)$ denotes the cumulative real GDP response through horizon $h$ to the identified public investment shock. The corresponding $K_G(h)$ denotes the cumulative movement in public investment spending generated by the same shock. This distinction matters because Section 4 states the scenario as a",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,201,,,2024,2024.0,"For each horizon $h$, $K_Y(h)$ denotes the cumulative real GDP response through horizon $h$ to the identified public investment shock. The corresponding $K_G(h)$ denotes the cumulative movement in public investment spending generated by the same shock. This distinction matters because Section 4 states the scenario as a",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,201,,,0.6,0.6,"For each horizon $h$, $K_Y(h)$ denotes the cumulative real GDP response through horizon $h$ to the identified public investment shock. The corresponding $K_G(h)$ denotes the cumulative movement in public investment spending generated by the same shock. This distinction matters because Section 4 states the scenario as a",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,201,,,3,3.0,"For each horizon $h$, $K_Y(h)$ denotes the cumulative real GDP response through horizon $h$ to the identified public investment shock. The corresponding $K_G(h)$ denotes the cumulative movement in public investment spending generated by the same shock. This distinction matters because Section 4 states the scenario as a",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_caption,,205,,,3,3.0,Table 3. Eighth year cumulative output and spending responses for public investment.,table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,207,,,8,8.0,| Path | Evaluation basis | $K_Y(8)$ | $K_G(8)$ | $K_Y(8)/K_G(8)$ | Role |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,207,,,8,8.0,| Path | Evaluation basis | $K_Y(8)$ | $K_G(8)$ | $K_Y(8)/K_G(8)$ | Role |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,207,,,8,8.0,| Path | Evaluation basis | $K_Y(8)$ | $K_G(8)$ | $K_Y(8)/K_G(8)$ | Role |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,207,,,8,8.0,| Path | Evaluation basis | $K_Y(8)$ | $K_G(8)$ | $K_Y(8)/K_G(8)$ | Role |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,209,,,2.23,2.23,"| EU27 benchmark | Fixed effects panel, no state interactions | 2.23 | 0.78 | 2.87 | EU27 reference |",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,209,,,0.78,0.78,"| EU27 benchmark | Fixed effects panel, no state interactions | 2.23 | 0.78 | 2.87 | EU27 reference |",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,209,,,2.87,2.87,"| EU27 benchmark | Fixed effects panel, no state interactions | 2.23 | 0.78 | 2.87 | EU27 reference |",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,210,,,1.80,1.8,| Investment import content | Poland's TiVA investment import content profile | 1.80 | 0.73 | 2.47 | Import leakage evaluation |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,210,,,0.73,0.73,| Investment import content | Poland's TiVA investment import content profile | 1.80 | 0.73 | 2.47 | Import leakage evaluation |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,210,,,2.47,2.47,| Investment import content | Poland's TiVA investment import content profile | 1.80 | 0.73 | 2.47 | Import leakage evaluation |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,211,,,2.24,2.24,| Household balance-sheet fragility | Poland's financial accounts balance sheet profile | 2.24 | 0.77 | 2.91 | Household balance sheet evaluation |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,211,,,0.77,0.77,| Household balance-sheet fragility | Poland's financial accounts balance sheet profile | 2.24 | 0.77 | 2.91 | Household balance sheet evaluation |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,211,,,2.91,2.91,| Household balance-sheet fragility | Poland's financial accounts balance sheet profile | 2.24 | 0.77 | 2.91 | Household balance sheet evaluation |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,212,,,1.78,1.78,| Public debt | Poland's Maastricht public debt profile | 1.78 | 0.75 | 2.37 | Fiscal position evaluation |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,212,,,0.75,0.75,| Public debt | Poland's Maastricht public debt profile | 1.78 | 0.75 | 2.37 | Fiscal position evaluation |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,212,,,2.37,2.37,| Public debt | Poland's Maastricht public debt profile | 1.78 | 0.75 | 2.37 | Fiscal position evaluation |,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,213,,,1.94,1.94,| Equal weight average | Arithmetic average of the three one-state Polish paths | 1.94 | 0.75 | 2.59 | Section 4 summary path |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,213,,,0.75,0.75,| Equal weight average | Arithmetic average of the three one-state Polish paths | 1.94 | 0.75 | 2.59 | Section 4 summary path |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,213,,,2.59,2.59,| Equal weight average | Arithmetic average of the three one-state Polish paths | 1.94 | 0.75 | 2.59 | Section 4 summary path |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,213,,,4,4.0,| Equal weight average | Arithmetic average of the three one-state Polish paths | 1.94 | 0.75 | 2.59 | Section 4 summary path |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,215,,,3,3.0,Notes: The output and spending responses are cumulative response units under the public investment shock normalization. Positive output values mean output above the no shock path. The ratio divides the eighth year cumulative output response by the eighth year cumulative spending response. Rounded ratios correspond to A,substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,217,,,2.23,2.23,"The EU27 panel benchmark gives an eighth year cumulative output response of 2.23. This is the panel average response after conditioning on country and year fixed effects and the lagged controls in the linear specification. Because the linear specification imposes a common slope on the public investment shock, the estim",other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,1.80,1.8,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,0.413,0.413,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,0.429,0.429,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,-0.161,-0.161,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,2036,2036.0,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,2013,2013.0,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,2020,2020.0,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,219,,,2023,2023.0,"The investment import content Polish evaluation gives an eighth year cumulative output response of 1.80. Poland's evaluated import content value is close to, and slightly below, the EU27 panel mean: the raw Polish value is 0.413, compared with an EU27 mean of 0.429, giving a standardised value of -0.161. There is no si",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,221,,,2.24,2.24,"The household balance-sheet-fragility Polish evaluation gives an eighth year cumulative output response of 2.24. In this specification, Poland is evaluated through the household sector's net financial balance sheet position rather than through a direct credit flow measure. The state captures a financial accounts balanc",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,221,,,2014,2014.0,"The household balance-sheet-fragility Polish evaluation gives an eighth year cumulative output response of 2.24. In this specification, Poland is evaluated through the household sector's net financial balance sheet position rather than through a direct credit flow measure. The state captures a financial accounts balanc",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,221,,,2017,2017.0,"The household balance-sheet-fragility Polish evaluation gives an eighth year cumulative output response of 2.24. In this specification, Poland is evaluated through the household sector's net financial balance sheet position rather than through a direct credit flow measure. The state captures a financial accounts balanc",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,223,,,1.78,1.78,"The public debt Polish evaluation gives an eighth year cumulative output response of 1.78. Here the conditioning state is the pre-shock Maastricht public debt ratio. Poland's evaluated public debt state is slightly below the EU27 mean, with a standardised value of -0.081. This path captures heterogeneity by fiscal posi",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,223,,,-0.081,-0.081,"The public debt Polish evaluation gives an eighth year cumulative output response of 1.78. Here the conditioning state is the pre-shock Maastricht public debt ratio. Poland's evaluated public debt state is slightly below the EU27 mean, with a standardised value of -0.081. This path captures heterogeneity by fiscal posi",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,223,,,4,4.0,"The public debt Polish evaluation gives an eighth year cumulative output response of 1.78. Here the conditioning state is the pre-shock Maastricht public debt ratio. Poland's evaluated public debt state is slightly below the EU27 mean, with a standardised value of -0.081. This path captures heterogeneity by fiscal posi",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,225,,,1.94,1.94,"The equal weight average across the three one-state Polish evaluations is 1.94 in the eighth year. It reports the midpoint across the investment import content, household balance-sheet, and public-debt paths used in the debt application.",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,heading_or_section_number,,227,,,3.2,3.2,## 3.2 Persistence and shape of the output responses across horizons,structural_identifier,no_empirical_source_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,229,,,3.1,3.1,"Section 3.1 reported eighth year cumulative output responses for the EU27 panel benchmark, the three one-state Polish evaluations, and their equal weight average. Those values are endpoints of full cumulative response paths. This subsection follows $K_Y(h)$, the cumulative output response at horizon $h$, from impact th",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,figure_cross_reference_or_caption_text,,231,,,2,2.0,"Figure 2 plots the full sequence. At each horizon, $K_Y(h)$ is the cumulative real GDP response under the paper's public investment shock normalization. The figure includes the EU27 benchmark, the three one-state Polish evaluations, and the equal weight Polish average.",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,235,,,1.80,1.8,"The estimated paths remain positive throughout the reported horizon. They rise strongly in the first two years, moderate in the middle horizons, and rise again by the eighth year. The sign matters for the scenario application: for an equal public investment cut, the same response paths imply a persistent output loss ra",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,235,,,2.24,2.24,"The estimated paths remain positive throughout the reported horizon. They rise strongly in the first two years, moderate in the middle horizons, and rise again by the eighth year. The sign matters for the scenario application: for an equal public investment cut, the same response paths imply a persistent output loss ra",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,235,,,1.78,1.78,"The estimated paths remain positive throughout the reported horizon. They rise strongly in the first two years, moderate in the middle horizons, and rise again by the eighth year. The sign matters for the scenario application: for an equal public investment cut, the same response paths imply a persistent output loss ra",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,235,,,1.94,1.94,"The estimated paths remain positive throughout the reported horizon. They rise strongly in the first two years, moderate in the middle horizons, and rise again by the eighth year. The sign matters for the scenario application: for an equal public investment cut, the same response paths imply a persistent output loss ra",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_cross_reference_or_caption_text,,237,,,4,4.0,"Table 4 reports selected horizons from the same paths, and Appendix B reports the full values at each horizon.",substantive_manuscript_claim,line_level_source_mapping_required,paper_number_ledger_r788.csv
manuscript_qmd,manuscript_imrad.qmd,table_caption,,241,,,4,4.0,Table 4. Selected values of $K_Y(h)$.,table_or_appendix_identifier,caption_number_not_final_result,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,243,,,0,0.0,| Empirical path | $h=0$ | $h=2$ | $h=5$ | $h=8$ |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,243,,,2,2.0,| Empirical path | $h=0$ | $h=2$ | $h=5$ | $h=8$ |,other_manuscript_number,line_level_source_mapping_required,
manuscript_qmd,manuscript_imrad.qmd,manuscript_text,,243,,,5,5.0,| Empirical path | $h=0$ | $h=2$ | $h=5$ | $h=8$ |,other_manuscript_number,line_level_source_mapping_required,
