source_file,line,context,number_count,action_classes,source_statuses,candidate_source_keys,requires_article_change
manuscript_imrad.qmd,291,"The second debt calculation is the direct debt-to-GDP local projection path. This approach estimates the debt-to-GDP response to the same public investment shock and applies that estimated debt ratio response to the same three annual actions. Although a cut initially increases the primary balance, the associated output",3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,296,This subsection reports the 2036 debt-to-GDP margins for the public investment scenario defined in Section 4.1. Each table entry is a percentage point difference from the baseline debt-to-GDP ratio in 2036. Positive values mean that the debt-to-GDP ratio is higher than baseline; negative values mean that it is lower th,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,300,Table 5 reports the endpoint margins.,1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,308,| EU27 panel benchmark | -7.1 | -3.5 | 7.7 | 3.5 |,4,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,309,| Polish evaluation based on investment import content | -4.1 | -1.7 | 4.3 | 1.7 |,4,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,310,| Polish evaluation based on household balance-sheet fragility | -6.8 | -3.5 | 7.3 | 3.5 |,4,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,311,| Polish evaluation based on public debt | -3.4 | -2.7 | 3.7 | 2.7 |,4,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,312,| Equal weight average across the three one-state Polish paths | -4.8 | -2.6 | 5.1 | 2.6 |,4,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,314,![2036 debt-to-GDP margins under expansion and cut scenarios. The figure reports both the institutional debt equation and the direct debt-to-GDP local projection path; positive values mean debt above baseline and negative values mean debt below baseline.](figures/figure_debt_margins_2036.png),1,replace_or_verify_candidate_figure,candidate_not_paper_truth,candidate_figure_manifest_r788.csv,True
manuscript_imrad.qmd,316,"Figure 3 places the two scenario directions and the two debt calculations on the same footing. Because the baseline debt-to-GDP ratio rises over 2028-2036, the critical question is whether each public investment scenario leaves the debt ratio above or below this baseline by 2036. Public investment expansions end below ",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,318,The EU27 panel benchmark establishes a comparative standard for the analysis. A three year public investment expansion reduces the 2036 debt-to-GDP ratio by 7.1 percentage points according to the institutional debt equation and by 3.5 percentage points according to the direct debt-to-GDP local projection path. These ou,6,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,320,"In the Polish evaluation based on investment import content, the debt response is smaller than in the EU27 benchmark, but it has the same direction. The public investment expansion reduces the 2036 debt-to-GDP ratio by 4.1 percentage points under the institutional debt equation and by 1.7 percentage points under the di",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,322,"The Polish evaluation based on household balance-sheet fragility gives larger 2036 margins than the investment import-content evaluation. Under the institutional debt equation, a public investment expansion reduces the 2036 debt-to-GDP ratio by 6.8 percentage points, while the corresponding cut increases it by 7.3 perc",6,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,324,"The public debt evaluation gives the smallest institutional endpoint among the one-state Polish paths, but it keeps the same sign. The expansion reduces the 2036 debt-to-GDP ratio by 3.4 percentage points under the institutional debt equation and by 2.7 percentage points under the direct debt-to-GDP local projection pa",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,326,"The equal weight average across the three Polish evaluations reinforces the individual specification-level results. Under the institutional debt equation, the public investment expansion reduces the 2036 debt-to-GDP ratio by 4.8 percentage points; under the direct debt-to-GDP local projection path, it reduces the ratio",6,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,328,"Taken together, the reported specifications show that public investment cuts consistently leave the 2036 debt-to-GDP ratio above baseline. Among the one-state Polish evaluations, cut margins range from 3.7 to 7.3 percentage points under the institutional debt equation and from 1.7 to 3.5 percentage points under the dir",8,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,332,This paper examined public investment both as an instrument of development policy and as an object of fiscal surveillance. Annual EU27 local projections estimate responses to public investment shocks and evaluate Poland using structural characteristics observed before the shock year. The main scenario uses three one-st,5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,334,"The debt application translates these outcomes into a medium term public investment scenario for Poland. The same three annual actions, each equal to 1 percentage point of GDP in 2028, 2029 and 2030, are applied with opposite signs for expansion and consolidation. In the 2036 endpoint results, the expansion reduces the",9,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,344,"Alesina, A., Favero, C. and Giavazzi, F. (2015). The output effect of fiscal consolidation plans. Journal of International Economics, 96(S1), S19-S42.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,346,"Ardanaz, M., Cavallo, E., Izquierdo, A. and Puig, J. (2020). Growth-friendly fiscal rules? Safeguarding public investment from budget cuts through fiscal rule design. Inter-American Development Bank Working Paper.",1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,348,"Ardanaz, M., Cavallo, E., Izquierdo, A. and Puig, J. (2021). The output effects of fiscal consolidations: does spending composition matter? Inter-American Development Bank Working Paper No. 1302.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,350,"Auerbach, A. J. and Gorodnichenko, Y. (2012). Measuring the output responses to fiscal policy. American Economic Journal: Economic Policy, 4(2), 1-27.",5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,352,"Auerbach, A. J. and Gorodnichenko, Y. (2013). Fiscal multipliers in recession and expansion. In A. Alesina and F. Giavazzi (eds), Fiscal Policy after the Financial Crisis. University of Chicago Press.",1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,354,"Barnichon, R. and Brownlees, C. (2019). Impulse response estimation by smooth local projections. Review of Economics and Statistics, 101(3), 522-530.",5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,356,"Bernardini, M., De Schryder, S. and Peersman, G. (2017). Heterogeneous government spending multipliers in the era surrounding the Great Recession. Working paper.",1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,358,"Blanchard, O. (2019). Public debt and low interest rates. American Economic Review, 109(4), 1197-1229.",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,360,"Blanchard, O. and Leigh, D. (2013). Growth forecast errors and fiscal multipliers. American Economic Review: Papers and Proceedings, 103(3), 117-120.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,362,"Blanchard, O. and Perotti, R. (2002). An empirical characterization of the dynamic effects of changes in government spending and taxes on output. Quarterly Journal of Economics, 117(4), 1329-1368.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,364,"Borys, P., Ciżkowicz, P. and Rzońca, A. (2013). Panel data evidence on the effects of fiscal impulses in the EU New Member States. NBP Working Paper No. 161.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,366,"Borge, L.-E. and Hopland, A. O. (2015). Investments and maintenance: Easy targets when governments cut budgets? Working paper.",1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,368,"Breunig, C. and Busemeyer, M. R. (2012). Fiscal austerity and the trade-off between public investment and social spending. Journal of European Public Policy, 19(6), 921-938.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,370,"Breuer, C. (2019). Expansionary austerity and reverse causality: a critique of the conventional approach. INET Working Paper No. 98.",2,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,372,"Cacciatore, M. and Traum, N. (2020). Trade flows and fiscal multipliers. NBER Working Paper No. 27652.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,374,"Cameron, A. C. and Miller, D. L. (2015). A practitioner's guide to cluster-robust inference. Journal of Human Resources, 50(2), 317-372.",5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,376,"Carbonari, L., Farcomeni, A., Maurici, F. and Trovato, G. (2024). On the output effect of fiscal consolidation plans: a causal analysis. CEIS Working Paper No. 578. doi:10.2139/ssrn.4834125.",4,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,378,Centralny Port Komunikacyjny (2025). Programme and investment information on the Centralny Port Komunikacyjny project. Official programme materials.,1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,380,"Ciaffi, G., Deleidi, M. and Capriati, M. (2024). Government spending, multipliers, and public debt sustainability: an empirical assessment for OECD countries. Economia Politica, 41, 521-542. doi:10.1007/s40888-024-00335-0.",8,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,382,"Ciaffi, G., Deleidi, M. and Di Domenico, L. (2024). Fiscal policy and public debt: Government investment is most effective to promote sustainability. Journal of Policy Modeling, 46, 1186-1209.",4,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,384,"Ciaffi, G., Deleidi, M. and Mazzucato, M. (2024). Measuring the macroeconomic responses to public investment in innovation: evidence from OECD countries. Industrial and Corporate Change, 33, 363-382. doi:10.1093/icc/dtae005.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,386,"Cloyne, J., Jorda, O. and Taylor, A. M. (2023). State-dependent local projections: understanding impulse response heterogeneity. NBER Working Paper No. 30971.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,388,"Constitution of the Republic of Poland (1997). Constitution of the Republic of Poland of 2 April 1997. Journal of Laws of the Republic of Poland, No. 78, item 483.",5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,390,"Council of Ministers of Poland (2023). Resolution No. 201 of 24 October 2023 establishing the multiannual programme ""Program inwestycyjny Centralny Port Komunikacyjny. Etap II. 2024-2030"". Monitor Polski, item 1258.",7,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,392,"Council of Ministers of Poland (2024a). Resolution No. 66 of 24 June 2024 amending the resolution on the update of the multiannual programme ""Program polskiej energetyki jądrowej"". Monitor Polski, item 569.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,394,"Council of Ministers of Poland (2024b). Resolution No. 166 of 31 December 2024 amending the multiannual programme ""Program inwestycyjny Centralny Port Komunikacyjny. Etap II. 2024-2032"". Monitor Polski 2025, item 29.",8,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,396,Council of the European Union (2024). Council decision opening the excessive deficit procedure for Poland. Council of the European Union.,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,398,Council of the European Union (2025). Council recommendation and related excessive-deficit-procedure documentation for Poland. Council of the European Union.,1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,400,"Crespo Cuaresma, J. and Glocker, C. (2023). Production structure, tradability and fiscal spending multipliers. WIFO Working Paper No. 664.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,402,"Crump, R. K., Hotz, V. J., Imbens, G. W. and Mitnik, O. A. (2009). Dealing with limited overlap in estimation of average treatment effects. Biometrika, 96(1), 187-199.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,404,"Cugnasca, A. and Rother, P. (2015). Fiscal multipliers during consolidation: evidence from the European Union. European Commission working paper.",1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,406,"DeLong, J. B. and Summers, L. H. (2012). Fiscal policy in a depressed economy. Brookings Papers on Economic Activity, Spring, 233-297.",3,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,408,"Deleidi, M., Iafrate, F. and Levrero, E. S. (2020). Public investment fiscal multipliers: an empirical assessment for European countries. Structural Change and Economic Dynamics, 52, 354-365.",4,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,410,"Egert, B. (2013). The 90 percent public debt threshold: the rise and fall of a stylised fact. OECD Economics Department Working Paper No. 1055.",3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,412,"Engler, P. and Tervala, J. (2016). Hysteresis and fiscal policy. DIW Berlin Discussion Paper No. 1631.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,414,European Commission (2026). Debt Sustainability Monitor 2025. European Economy Institutional Paper 332. Directorate-General for Economic and Financial Affairs.,3,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,416,"Fatas, A. and Summers, L. H. (2018). The permanent effects of fiscal consolidations. Journal of International Economics, 112, 238-250.",4,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,418,"Gechert, S. and Will, H. (2012). Fiscal multipliers: a meta regression analysis. IMK Working Paper No. 97.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,420,"Gechert, S., Horn, G. and Paetz, C. (2019). Long-term effects of fiscal stimulus and austerity in Europe. Oxford Bulletin of Economics and Statistics, 81(3), 647-666.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,422,"Goncalves, S., Herrera, A. M., Kilian, L. and Pesavento, E. (2023). State-dependent local projections. Federal Reserve Bank of Dallas Working Paper No. 2302. doi:10.24149/wp2302.",3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,424,"Grodzicki, M., Mozdzen, M. and Zygmuntowski, J. J. (2022). Fiscal policy, public investment, and development strategy in Poland. Policy report.",1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,426,"Guajardo, J., Leigh, D. and Pescatori, A. (2014). Expansionary austerity? International evidence. Journal of the European Economic Association, 12(4), 949-968.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,428,"Haug, A. A., Jedrzejowicz, T. and Sznajderska, A. (2019). Monetary and fiscal policy transmission in Poland. Economic Modelling, 79, 15-27. doi:10.1016/j.econmod.2018.09.031.",7,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,430,"Haug, A. A., Lyziak, T. and Sznajderska, A. (2025). The government spending multiplier and monetary policy in Poland. Applied Economics. doi:10.1080/00036846.2025.2609836.",4,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,432,"Heimberger, P. (2021). Do higher public debt levels reduce economic growth? Journal of Economic Surveys, 35(4), 1061-1089.",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,434,"Heimberger, P., Huber, J. and Kapeller, J. (2020). The power of economic models: The case of the EU's fiscal regulation framework. Socio-Economic Review, 18(2), 337-366. doi:10.1093/ser/mwz052.",6,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,436,"Heimberger, P., Welslau, L., Schutz, B., Gechert, S., Guarascio, D. and Zezza, F. (2024). Debt sustainability analysis in reformed EU fiscal rules: the effect of fiscal consolidation on growth and public debt ratios. Intereconomics, 59(5), 276-283. doi:10.2478/ie-2024-0055.",8,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,438,"Herndon, T., Ash, M. and Pollin, R. (2013). Does high public debt consistently stifle economic growth? A critique of Reinhart and Rogoff. PERI Working Paper.",1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,440,"Huidrom, R., Kose, M. A., Lim, J. J. and Ohnsorge, F. L. (2019). Why do fiscal multipliers depend on fiscal positions? Journal of Monetary Economics, 114, 109-125.",4,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,442,"Ilzetzki, E., Mendoza, E. G. and Vegh, C. A. (2013). How big (small?) are fiscal multipliers? Journal of Monetary Economics, 60(2), 239-254.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,444,"Inoue, A., Jorda, O. and Kuersteiner, G. M. (2024). Inference for local projections. arXiv:2306.03073.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,446,"Izquierdo, A., Lama, R., Medina, J. P., Puig, J., Riera-Crichton, D., Vegh, C. A. and Vuletin, G. (2019). Is the public investment multiplier higher in developing countries? An empirical exploration. IMF Working Paper No. 19/289.",3,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,448,"Jorda, O. (2005). Estimation and inference of impulse responses by local projections. American Economic Review, 95(1), 161-182.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,450,"Jorda, O. and Taylor, A. M. (2016). The time for austerity: estimating the average treatment effect of fiscal policy. Economic Journal, 126(590), 219-255.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,452,"Jorda, O. and Taylor, A. M. (2024). Local projections. NBER Working Paper No. 32822.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,454,"Kaplan, G., Violante, G. L. and Weidner, J. (2014). The wealthy hand-to-mouth. Brookings Papers on Economic Activity, Spring, 77-138.",3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,456,"Krajewski, P. and Pilat, K. (2025). The impact of liquidity constraints on the effectiveness of fiscal policy: evidence from Poland. Technological and Economic Development of Economy, 31(2), 480-495. doi:10.3846/tede.2024.21982.",7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,458,"Li, F., Morgan, K. L. and Zaslavsky, A. M. (2018). Balancing covariates via propensity score weighting. Journal of the American Statistical Association, 113(521), 390-400.",5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,460,"Li, D., Plagborg-Moller, M. and Wolf, C. K. (2024). Local projections vs. VARs: lessons from thousands of DGPs. arXiv:2104.00655.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,462,"MacKinnon, J. G., Nielsen, M. O. and Webb, M. D. (2023). Fast and reliable jackknife and bootstrap methods for cluster-robust inference. arXiv:2301.04527.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,464,"Montiel Olea, J. L. and Plagborg-Moller, M. (2021). Local projection inference is simpler and more robust than you think. Econometrica, 89(4), 1789-1823.",5,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,466,Ministry of Energy of Poland (2025). Information on the second nuclear power plant project and preferred locations. Official communication.,1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,468,Ministry of Finance of Poland (2024). Medium-Term Fiscal-Structural Plan for 2025-2028. Government of Poland.,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,470,Ministry of Finance of Poland (2025). Annual Progress Report on the implementation of the Medium-Term Fiscal-Structural Plan. Government of Poland.,1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,472,Ministry of Industry of Poland (2025). Draft update of the Polish Nuclear Power Programme. Public consultation document.,1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,474,"Ministry of State Assets of Poland (2022). Information on cooperation among PGE, ZE PAK and KHNP concerning the Pątnów nuclear project. Official communication.",1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,476,OECD (2011). Making the most of public investment in a tight fiscal environment: multi-level governance lessons. OECD Publishing.,1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,478,"Panizza, U. and Presbitero, A. F. (2013). Public debt and economic growth in advanced economies: a survey. Swiss Journal of Economics and Statistics, 149(2), 175-204.",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,480,"Pereira, A. M. and Pinho, M. F. (2006). Public investment, economic performance and budgetary consolidation: VAR evidence for the 12 euro countries. College of William and Mary Department of Economics Working Paper No. 40.",3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,482,"Pescatori, A., Sandri, D. and Simon, J. (2014). Debt and growth: is there a magic threshold? IMF Working Paper No. 14/34.",3,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,484,Polish Nuclear Power Programme (2020). Program polskiej energetyki jądrowej. Government of Poland.,1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,486,"Pulse (2025). KHNP withdraws from Polish nuclear power project. Pulse by Maeil Business Newspaper, 20 August.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,488,Public Finance Act (2009). Act of 27 August 2009 on Public Finance. Journal of Laws of the Republic of Poland.,3,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,490,"Ramey, V. A. (2019). Ten years after the financial crisis: what have we learned from the renaissance in fiscal research? Journal of Economic Perspectives, 33(2), 89-114.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,492,"Ramey, V. A. and Zubairy, S. (2018). Government spending multipliers in good times and in bad: evidence from US historical data. Journal of Political Economy, 126(2), 850-901.",5,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,494,"Reinhart, C. M. and Rogoff, K. S. (2010). Growth in a time of debt. American Economic Review: Papers and Proceedings, 100(2), 573-578.",5,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,496,"Sacher, M. (2019). Macroeconomic conditionalities: using the controversial link between EU Cohesion Policy and economic governance. Journal of Contemporary European Research, 15(2), 179-193. doi:10.30950/jcer.v15i2.1005.",7,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,498,"Saccone, D. (2022). Public investment multipliers in Europe. Working paper.",1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,500,"Schmidt, V. A. (2015). Forgotten democratic legitimacy: ""governing by the rules"" and ""ruling by the numbers"". In M. Blyth and M. Matthijs (eds), The Future of the Euro. Oxford University Press.",1,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,502,"Sznajderska, A. (2025). On modelling the effects of fiscal policy shocks in Poland. Eastern European Economics. doi:10.1080/00128775.2025.2597427.",4,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,504,"Van der Veer, R. A. (2021). Walking the tightrope: politicization and the Commission's enforcement of the Stability and Growth Pact. Journal of Common Market Studies.",1,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,506,"Welsch, R. E. and Kuh, E. (1977). Linear regression diagnostics. NBER Working Paper No. 173.",2,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,508,"Yonhap News Agency (2025). KHNP confirms business closure in Poland amid controversy over Westinghouse deal. Yonhap News Agency, 19 August.",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,514,"This appendix defines the state variables used in the Polish evaluations and provides candidate disclosure for each of the fifteen non-empty subsets drawn from the four-variable universe. These state variables are predetermined country characteristics, measured before the public investment shock and standardised across",4,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,530,"| Investment import content | $m^I_{i,t}=1-DVA^{GFCF}_{i,t}/100$ | OECD TiVA domestic value added shares for gross fixed capital formation |",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,531,"| Public debt | $d_{i,t}=100\times D^M_{i,t}/Y_{i,t}$ | Eurostat general government Maastricht debt |",1,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,541,| Investment import content | 0.429 | 0.101 | 0.413 | -0.161 |,4,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,542,| Public debt | 62.658 | 36.311 | 59.700 | -0.081 |,4,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
manuscript_imrad.qmd,543,| Household balance-sheet fragility | -1.138 | 0.598 | -0.793 | 0.576 |,4,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,544,| Real PPP income level | 10.237 | 0.380 | 10.265 | 0.074 |,4,manual_line_review_required,manual_review_required,manual_source_mapping_required,True
manuscript_imrad.qmd,552,"| Investment import content | OECD TiVA, 2025 release | `DSD_TIVA_MAINSH@DF_MAINSH(1.1)`, indicator `GFCF_VA_SH`, total activity `_T`, counterpart `D`, unit `PT_GFCF_VA` |",2,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,563,| Investment import content | 2004 to 2022 | EU27; Poland profile uses official 2022 TiVA | Import-content share of gross fixed capital formation |,3,add_non_model_source_ledger_entry,source_ledger_required,non_model_literature_source_ledger_required,True
manuscript_imrad.qmd,564,| Household balance-sheet fragility | 2004 to 2025 where available | EU27 except Ireland in the 2025 financial-account observation | Ratio to nominal GDP |,3,rewrite_or_verify_result_claim_from_notebook,candidate_not_paper_truth,paper_number_ledger_r788.csv,True
